OTU_id	DC001	DC003	DC004	DC005	DC006	DC007	DC009	DC010	DC011	DC013	DC015	DC016	DC017	DC018	DC019	DC020	DC021	DC022	DC023	DC024	DC026	DC027	DC029	DC032	DC033	DC034	DC035	DC036	DC037	DC038	DC039	DC041	DC042	DC044	DC048	DC049	DC050	DC052	DC054	DC056	DC057	DC058	DC060	DC061	DC063	DC064	DC065	DC066	DC067	DC068	DC069	DC070	DC071	DC072	DC073	DC075	DC076	DC077	DC078	DC079	DC081	DC082	DC083	DC085	DC087	DC090	DC092	DC094	DC095	DC096	DC097	DC098	DC099	DC100	DC101	DC102	DC103	DC104	DC105	DC106	DC107	DC108	DC109	DC110	DC111	DC112	DC113	DC114	DC115	DC117	DC118	DC119	DC120	DC121	DC123	DC125	DC126	DC127	DC128	DC131	DC135	DC136	DC137	DC138	DC139	DC140	DC141	DC145	DC147	DC148	DC149	DC150	DC151	DC152	DC153	DC154	DC155	DC156	DC158	DC159	DC160	DC161	DC162	DC163	DC164	DC165	DC167	DC168	DC169	DC170	DC171	DC172	DC173	DC174	DC175	DC176	DC177	DC178	DC179	DC181	DC183	DC185	DC186	DC187	DC188	DC189	DC193	DC194	DC195	DC196	DC198	DC199	DC200	DC201	DC202	DC203	DC204	DC205	DC206	DC208	DC209	DC211	DC212	DC213	DC214	DC215	DC216	DC217	DC218	DC219	DC221	DC223	DC224	DC226	DC229	DC230	DC231	DC232	DC234	DC235	DC239	DC241	DC243	DC244	DC245	DC246	DC247	DC248	DC249	DC252	DC253	DC254	DC255	DC257	DC259	DC261	DC263	DC265	DC266	DC267	DC268	DC269	DC270	DC271	DC273	DC274	DC276	DC277	DC279	DC281	DC282	DC283	DC285	DC287	DC288	DC290	DC291	DC292	DC293	DC294	DC296	DC297	DC298	DC300	DC302	DC305	DC307	DC308	DC310	DC312	DC313	DC314	DC317	DC318
Actinomyces_turicensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2995.259586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4496.648325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_viscosus	0	0	0	0	0	1919.348617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2195.204042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Varibaculum_cambriense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.623739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.739726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeriscardovia_aeriphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385.227741	0	0	1315.710772	344.990791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6602.304421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1154.155141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloscardovia_omnicolens	0	0	3127.920106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2647.41799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1056.06579	0	0	0	0	0	0	0	3253.805082	0	0	0	0	0	0	0	18160.525242	6740.465129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20254.730031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480.074516	0	0	0	0	0	0	21575.762658	0	0	0	95.668813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14206.539913	0	96.306729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15140.788518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7396.159361	0
Bifidobacterium_adolescentis	0	0	0	0	0	1001261.395493	0	0	643848.491132	0	0	0	0	0	0	0	0	0	0	506931.772838	1218928.666086	0	429765.053687	0	0	0	3007280.838962	0	0	0	0	37518.089205	3719070.80195	0	0	169820.0162	0	0	0	0	0	0	0	0	0	0	0	0	0	3512173.349428	443879.003861	0	0	0	504721.193405	0	0	0	0	0	1660.132155	0	0	0	306.125008	0	0	477305.549342	0	0	0	818105.589571	278.804558	3964.43526	2324.738709	0	364506.128323	0	0	97106.7368	0	0	535855.993345	0	1391.686393	2516.921347	77733.597468	11019785.179634	983281.253928	2795.13389	451755.735403	0	0	0	0	0	0	0	0	23563.818134	0	0	19545.150378	2191.184063	648323.620161	0	0	129866.144667	0	46522.877168	551.124552	0	0	0	0	1236.906308	0	0	0	0	25274.76748	6100.071616	0	1472.73498	0	296.237269	0	151.476545	0	6156.989424	0	0	2129891.846683	891.047808	0	485.62451	0	0	0	1453.0589	2036.040866	3051.004601	8026.635654	0	0	1199126.841957	346322.75397	2795.400379	131521.865846	1385.92665	1714.973058	11168.834174	0	0	0	351830.975935	0	0	0	1161177.043513	0	204646.403678	99421.52003	4975.928755	0	0	0	0	0	1732479.457802	0	0	537249.297815	1368.21974	913.435024	0	472.843272	0	0	0	132423.958527	0	0	0	0	0	4442600.579296	0	0	0	0	0	0	0	679524.84768	0	0	0	980877.390148	0	1324.181105	1224641.623701	512886.846851	0	0	0	0	810.824268	380811.693469	675044.927226	0	719532.971384	174.23857	0	0	0	964133.692406	0	0	149443.440703	0	416.807066	3000.64363	0	0	0	0	207455.615442	0	688.134282	842832.254837	0	0	0
Bifidobacterium_animalis	0	0	0	0	0	0	74583.287553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31146.872856	0	0	0	9030.633392	0	0	0	0	0	0	9940.580374	0	0	0	0	0	0	750760.333011	0	0	0	1193.178232	0	0	0	0	0	0	0	22790.182892	0	0	0	0	0	0	0	0	0	0	0	51818.414985	0	0	0	0	0	183822.715837	0	0	0	0	0	0	0	0	0	0	0	0	1125232.225366	165.59036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17571.048893	0	0	0	54900.676059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140140.367219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54760.786222	0	0	8185.295049	0	3465.358041	0	0	1102.414906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272247.395033	14716.563381	0	0	0	0	78.677424	0	0	0	0	0	0	0	0	0	11859.467935	195521.062678	0	0	0	0	0	0	0	0	3898.415441	0	0	0
Bifidobacterium_bifidum	392769.282704	0	0	0	0	0	0	0	0	0	0	0	542807.054515	0	0	0	0	0	0	1005882.232889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325352.796841	0	0	1185691.966497	0	1007650.067613	422152.424715	0	0	374646.227519	86381.066055	0	465659.208156	0	368.178679	0	0	0	343609.353076	0	0	0	0	0	2552.290819	0	53350.043821	0	0	0	365.788271	0	1088.165786	271647.36305	0	0	0	0	0	0	879.512215	601186.649258	0	107409.165772	186335.337079	0	65678.90015	0	0	0	0	0	0	0	0	0	428281.454219	0	0	55299.478296	0	0	0	0	0	113236.442183	0	0	1181.201868	0	0	0	0	0	0	0	492.932419	0	294711.89256	0	513.711418	0	0	447122.957293	0	1451.31681	0	0	0	1652.151144	0	0	0	0	0	596936.188131	0	0	816.268033	0	0	0	0	6370.682912	0	0	0	1853.454232	0	0	0	227.605907	156404.656384	6113.407009	0	0	0	0	0	0	0	272.696936	0	0	0	0	203.293622	3956680.328298	4677.792987	0	0	0	0	0	633.379011	3145.429939	0	0	0	0	0	0	0	0	0	0	0	0	2211.065383	0	0	0	0	0	613122.416174	0	0	0	0	0	0	0	1283.202213	0	487905.571353	0	0	647.532481	0	0	0	0	0	0	0	0	9240126.709343	0	0	70.805248	0	1708.885219	0	226.47004	0	0	0	0	0	0
Bifidobacterium_breve	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731.777943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49527.08707	0	0	0	0	0	0	0	0	0	0	0	10972.821887	121854.533915	0	0	0	0	0	0	11186.779639	0	0	0	0	0	0	0	0	0	0	600812.029162	0	0	73226.213933	0	0	462927.843914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64768.797586	0	0	81361.44557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.330469	0	0	3682.228398	0	0	0	0	0	0	0	0	0	2635.483211	0	0	0	0	0	0	0	0	1761.402594	0	788.301338	0	0	384977.802889	0	0	0	0	0	0	0	1607.234613	0	0	0	0	0	0	6114.997412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18416.675481	0	0	0	0	156294.449718	0	164.626902	0	0	0	0	0	31526.008991	0	1050.794215	612187.65621	0	0	0	0	1053.637819	476.02913	0	0	0	0	0	0	0
Bifidobacterium_catenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6939.394113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_dentium	0	0	147838.875084	0	0	1582094.217808	1604.769244	0	0	0	0	193881.68851	0	0	0	0	0	0	0	40837.232364	0	0	0	0	0	0	0	0	0	0	0	10580.041255	0	0	0	0	122917.869382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74261.597787	138451.256465	0	0	0	48107.452618	0	0	0	0	0	0	0	0	0	0	0	60386.71063	0	0	0	0	0	0	0	0	0	0	0	694.569906	0	0	0	85264.40619	0	0	0	0	0	6315.9149	72407.069418	0	0	0	0	21220.578639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2199.087858	0	0	0	13361.457155	11512.025873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368.979002	0	397.448875	933.86597	0	1912.963548	0	21685.480858	1745.685581	0	0	0	0	10573.721503	0	0	3907.912139	0	0	878.340654	4223.731489	0	0	0	505.170432	0	0	0	0	0	0	0	6770.62615	0	0	112.128251	0	0	0	0	0	0	0	0	477.31743	1204.168173	0	0	0	0	0	0	0	0	1180.73264	0	0	0	3530.436403	4399.02487	0	0	0	52271.068532	0	5362.850944	0	0	516.631392	0	1822.42279	0	0	0	0	0	0	0	25585.892442	0	2477.482296	17068.667171	0	4452.117758	0	714.225254	0	12415.616896	0	0	0	0	0	1769.117091	0
Bifidobacterium_gallinarum	0	0	0	0	0	11008.34657	0	0	0	0	0	0	0	0	0	400.47573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.817572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1528.562943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10469.324022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_longum	123575.805716	36325.056187	201.528803	0	0	784994.378823	794.917908	0	170010.016691	0	0	66271.74022	53879.688432	559907.952748	75972.697095	226606.03017	47326.769818	0	0	1015263.703098	0	0	1023540.250168	342685.043032	0	0	0	115122.167453	0	593855.329458	72601.131063	0	0	291825.77089	40143.426089	21621.24316	743006.695046	0	0	0	1200385.770054	320364.496304	4262628.682574	218494.115741	444305.807324	82770.798743	1779668.664858	0	4405.424798	186931.023765	364921.850092	155968.418344	0	64621.83815	105037.594068	0	531246.146096	0	0	46652.864042	1193.69019	189.874799	50798.732514	0	15038.545915	115501.423359	0	79446.007744	123646.061339	451.78707	1631919.554937	180347.956061	505139.165198	0	64683.926477	695513.763585	71583.662767	0	0	159491.669198	909.215122	287963.23681	20897.96452	692.718762	1807758.643667	393957.52273	296729.336245	874324.35646	34848.615963	59818.807492	478323.981768	0	0	0	0	74070.838745	3868158.747713	82819.091558	0	1098604.962968	59395.365465	478434.785012	823111.021008	40198.664399	589149.9936	1545320.589432	17599.883611	92854.628001	544.053787	164863.589463	612671.637983	77605.709267	264.809754	1555709.921816	3723.97765	162079.868966	618.031602	17791.610061	60560.221365	1340724.994283	13160.26865	0	123513.36111	959.653116	52243.921611	0	214532.809119	414332.416479	205269.330737	2882.270756	0	0	248804.244275	63346.07375	0	0	59018.026732	84031.318767	19906.174673	1157340.189792	0	5850.681236	230079.210624	0	71821.712998	0	222715.348133	1456.109085	257407.505755	432.892343	460515.004501	3268.865318	59708.581665	0	0	271707.600013	609822.257927	2067.25475	3988.201599	314184.384413	0	26297.91653	0	2189.071872	535.252932	1135935.784305	8720.357622	62443.594331	5734.769824	3520.297176	140174.4575	6361945.268085	45794.638691	294187.169716	72298.108634	11087.699502	0	754.288837	1881.040178	0	342861.605544	0	2383.874082	120545.501377	52659.147188	0	628560.410381	0	1951881.095662	0	287069.425867	1212687.413404	177542.509133	0	170453.63555	101818.720765	39696.885802	3793.117683	363871.213372	327965.125505	0	76607.461347	49434.379943	0	1292238.771817	619183.497231	300018.873856	18855.251949	45582.730423	227054.353626	7505.82625	52280.016512	66836.562066	860.353217	0	0	14233.902505	2829460.553854	0	13090.076717	0	0	0	214309.783173	9921.035174	171435.435083	1476.66179	68783.480549	307598.856195	110702.038675	583389.695231	185940.347295	2446.958151	592252.01107
Bifidobacterium_pseudocatenulatum	515572.653766	189385.383801	456.155015	0	21294.857987	0	0	0	0	598200.307976	0	143981.292857	0	0	0	0	0	0	0	41734.662641	0	0	872323.93385	392245.4753	0	0	490939.845096	0	0	0	0	0	112085.886059	0	0	0	0	0	0	0	0	689831.001286	0	242599.744829	77633.66845	0	6121471.852387	0	1934888.360086	155612.102681	0	585259.868516	0	62913.771943	0	0	0	0	0	159738.268152	0	0	177337.900912	0	0	16097.439021	0	0	0	0	0	0	36634.118512	0	203.827802	0	0	0	0	9921.174043	504.141073	973085.825544	0	0	0	0	0	0	0	0	0	86.946448	116334.803356	0	0	179368.156944	0	0	0	2331372.303852	0	0	0	0	6879.708498	0	360712.527199	6154.524721	33567.036466	0	176.628153	108909.150579	0	176900.439414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457195.486427	237.612749	0	0	7336.582348	196546.758915	0	433093.184871	0	730.60455	0	0	0	0	0	964.158106	320490.548856	0	0	0	2130.717551	0	0	11788.766676	508455.861997	0	512.73693	0	2486.747382	0	0	39430.657094	0	0	0	5323.000149	1068.613459	0	544707.735105	0	0	2082.217906	0	1887.476078	0	0	0	0	0	22323.573988	0	0	0	0	135753.521061	0	0	0	356376.411656	0	3639.196139	148754.60165	0	59921.492666	548.46927	12361.781037	40520.101596	0	0	286916.470822	668.669065	0	4263862.689852	0	0	0	0	0	1841.051722	1957.230946	914957.179479	0	11158.715669	0	37697.932453	2555544.373374	0	1529.20459	0	0	0	0	1408.920912	1784.020254	0	0	12430.175201	38151.832798	0	527.428003	0	0
Bifidobacterium_pseudolongum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32063.041015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53275.2081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_pullorum	0	0	0	0	0	62626.700899	0	0	0	0	0	0	0	0	0	21851.220489	0	0	0	0	0	0	6049.904161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208096.606525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8833.755272	0	0	0	0	0	0	0	0	0	0	0	5122.66134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24740.350463	0	0	0	0	0	0	0	0	0	0	0	0	629.358163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33738.426987	0	0	0	0	0	0	0	0	945.652608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73497.095556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_saeculare	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15656.866723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288.912422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3951.894438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.841558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_scardovii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138321.319079	0	0	7646.966741	0	0	0	0	0	0	0	0	0	0
Gardnerella_vaginalis	0	0	0	5902.46536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540.1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779.961625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parascardovia_denticolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1490.342895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1782.656296	0	0	0	0	0	0	0	0	0	0	0	0	0
Scardovia_inopinata	0	0	0	0	0	10745.471431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scardovia_wiggsiae	0	0	0	0	0	598.971207	0	0	0	0	0	1045.18963	0	0	0	0	0	0	0	361.464973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1629.217685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445.088816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
